trial number,step,expected reward,prob 1,prob 2,prob 3
0,440,0.27781017210794723,0.3499116778914513,0.2456703757702443,0.40441794633830436
0,450,0.29256501549292885,0.3508609720481967,0.24302677153820643,0.40611225641359694
0,460,0.2814160356904822,0.3503121043738629,0.2421550005057604,0.4075328951203767
0,470,0.28303603823100254,0.34905434298175225,0.24041717068099516,0.41052848633725253
0,480,0.28304096719223915,0.34882744347400035,0.23804165828807602,0.41313089823792365
0,490,0.2932785854612282,0.3502313663562482,0.23663844201580125,0.41313019162795067
0,500,0.28063500158149435,0.35016917369951683,0.23431718050263495,0.41551364579784833
0,510,0.2822587251439829,0.3499683141508894,0.23186270983364937,0.4181689760154612
0,520,0.2822015440813326,0.34961831486863487,0.23030745405503952,0.4200742310763256
0,530,0.28693038229341056,0.3525524818808187,0.22858554320900112,0.4188619749101801
0,540,0.2829949580405307,0.3506382248569957,0.22721154876364777,0.4221502263793565
0,550,0.2764880387732227,0.3515667061907111,0.22688768190964695,0.4215456118996419
0,560,0.2899361992538194,0.349140569387828,0.22519792032814404,0.4256615102840281
0,570,0.3095879035689383,0.3526397831567307,0.22340423619222083,0.42395598065104834
0,580,0.30947388865914466,0.3533319488855695,0.22177667820841673,0.4248913729060138
0,590,0.3099497881158113,0.35139937114669695,0.21922172477157423,0.42937890408172874
0,600,0.3041142122251696,0.3513114391212162,0.21792723698398894,0.4307613238947948
0,610,0.3144828964035807,0.3497592133674746,0.21647848618086762,0.4337623004516578
0,620,0.31301690250020553,0.3524490055277939,0.2150724993154482,0.4324784951567579
0,630,0.3223408055805299,0.35284396247286165,0.21457277541298722,0.4325832621141512
0,640,0.31663723828349366,0.351175057736199,0.21234580856480298,0.4364791336989981
0,650,0.31899673708014215,0.34863897286489476,0.21126809752577308,0.4400929296093323
0,660,0.3257681514207923,0.3489400371452267,0.2101026735882045,0.44095728926656885
0,670,0.3255154094984129,0.3504178950755023,0.20898961765733304,0.44059248726716477
0,680,0.3161260182803144,0.35007937903411945,0.20620287883122568,0.4437177421346549
0,690,0.3196605624774822,0.34957247996458496,0.2059940573496177,0.4444334626857972
0,700,0.3183163379084001,0.34820570562505193,0.20599238921394342,0.44580190516100465
0,710,0.3095411172886388,0.3504647699168761,0.20497246431212188,0.44456276577100196
0,720,0.31033078204119374,0.34969350880064715,0.20254611429237712,0.4477603769069757
0,730,0.30026742066873524,0.3488227174215393,0.20294326137326524,0.4482340212051954
0,740,0.30424299620410133,0.3487762624612034,0.20199370151191443,0.4492300360268821
0,750,0.29853701895730966,0.34732102485059185,0.19995854802079563,0.4527204271286125
0,760,0.3033363695269893,0.34606586147645635,0.19962733569429808,0.45430680282924557
0,770,0.30579500198237985,0.3474464842807448,0.19884540603252848,0.45370810968672676
0,780,0.3148201754352508,0.3469620550263401,0.19816547277782823,0.4548724721958317
0,790,0.3247694126378028,0.34816345802350224,0.19698763638041827,0.45484890559607954
0,800,0.33625229851269467,0.34986244748595197,0.19495182994482027,0.4551857225692277
0,810,0.3371084169764692,0.3461971239042497,0.19549540631936144,0.4583074697763887
0,820,0.3489792290735452,0.3466262678451101,0.19465270070590415,0.4587210314489858
0,830,0.3515841485478693,0.3475414940527138,0.19373544032929543,0.45872306561799076
0,840,0.35489521297466214,0.3453369003891842,0.19258616914284682,0.46207693046796894
0,850,0.36563901892275075,0.3433129083117478,0.19197228232956243,0.46471480935868986
0,860,0.38126801856725734,0.3432871795499101,0.19176808790828012,0.46494473254180974
0,870,0.37651984572602654,0.34320417105119916,0.1910812639397627,0.4657145650090382
0,880,0.3790964023306737,0.3415513221322618,0.18908116341764902,0.46936751445008923
0,890,0.3807461133157164,0.3413485407249949,0.1871941228133757,0.47145733646162935
0,900,0.37009497112371775,0.3406711102291449,0.18585415003394093,0.47347473973691406
0,910,0.35472974907497146,0.3416557827553781,0.1840866934247018,0.47425752381992015
0,920,0.36841940495305214,0.34178750266795077,0.18382804583385104,0.47438445149819825
0,930,0.3742043156545331,0.3427913947915905,0.18277470542867552,0.47443389977973405
0,940,0.3625904588527863,0.3421722252599902,0.18154412455329047,0.4762836501867193
0,950,0.35224308050922937,0.34307867500629424,0.18037554192192712,0.4765457830717786
0,960,0.35956452371513486,0.3423398785698922,0.18002946957870483,0.477630651851403
0,970,0.3613021158187824,0.3426000886240574,0.17916004450881826,0.4782398668671244
0,980,0.35330636309506014,0.3416404961114764,0.1786015481990097,0.47975795568951396
0,990,0.3552573270153976,0.3418916323582949,0.1769433583025201,0.4811650093391851
0,1000,0.3693490614810195,0.34114159549363415,0.17618754109188708,0.48267086341447885
0,1010,0.3818121505940196,0.34301943879671903,0.1762972150874095,0.48068334611587155
0,1020,0.3765508384084203,0.3448920164294487,0.17577999182669513,0.4793279917438561
0,1030,0.36973477556388723,0.3462960426570558,0.1744737236598067,0.4792302336831374
0,1040,0.35797124875292713,0.3459888071311457,0.171925199104747,0.4820859937641072
0,1050,0.3632858852725974,0.3462294949103058,0.1709680258947965,0.48280247919489766
0,1060,0.35999327194043373,0.34551113554679497,0.1686343420822173,0.48585452237098775
0,1070,0.3638277636984149,0.3454067437741164,0.1677140307353215,0.4868792254905621
0,1080,0.35300571977417644,0.3455501293084466,0.16581376966937628,0.48863610102217725
0,1090,0.3448751330429841,0.34613516256321714,0.16390370259455259,0.48996113484223025
0,1100,0.35149245961844616,0.3453744010881945,0.16217183981185218,0.4924537590999533
0,1110,0.35158035063922516,0.3448854543534415,0.1606729493938935,0.4944415962526649
0,1120,0.34144188668917075,0.34504851218867005,0.15956045129209914,0.4953910365192307
0,1130,0.3569929866720849,0.34705254987661255,0.1584372413646799,0.4945102087587075
0,1140,0.3649993356937718,0.3485356848737539,0.15679819886879662,0.4946661162574494
0,1150,0.3572315432169539,0.3510477466277072,0.15645509080502062,0.4924971625672721
0,1160,0.3534308600045304,0.35115997844896196,0.15451898127887065,0.49432104027216733
0,1170,0.35283555931751936,0.35454244123307854,0.15401366602469588,0.49144389274222555
0,1180,0.3434029969471726,0.3523947582977297,0.15273284123066178,0.4948724004716084
0,1190,0.3573263376310202,0.3523861437714381,0.1516168329431979,0.495997023285364
0,1200,0.3761751170444709,0.3523982333287143,0.15105556839795234,0.4965461982733334
0,1210,0.3719131251472873,0.35170364562785994,0.14894362210391357,0.4993527322682266
0,1220,0.3511701734953123,0.350340073189415,0.14806657710197346,0.5015933497086115
0,1230,0.35559950459193734,0.34857571018238853,0.14647328310903213,0.5049510067085794
0,1240,0.3541985285603664,0.3469778232058473,0.14573566473128585,0.5072865120628668
0,1250,0.3507082295060612,0.345072546452587,0.1460062789657467,0.5089211745816664
0,1260,0.356885522339089,0.3447057922918568,0.1444607191995829,0.5108334885085604
0,1270,0.36924069778992935,0.34389260185777454,0.14339433391683815,0.5127130642253873
0,1280,0.37391412404867075,0.3428420507034367,0.14361661304243578,0.5135413362541276
0,1290,0.3621814383378272,0.34529020744567085,0.14339160082283414,0.5113181917314951
0,1300,0.3576573434974435,0.34365162073487865,0.14211404189801569,0.5142343373671057
0,1310,0.35850656816663107,0.34460319399139594,0.14012181513144484,0.5152749908771593
0,1320,0.3568597517687084,0.34449381800382073,0.13949957707613628,0.5160066049200429
0,1330,0.3704542441065855,0.3436226878847552,0.13909893776910412,0.5172783743461407
0,1340,0.3559655309467658,0.34677844240481925,0.13763570200094896,0.5155858555942318
0,1350,0.3680741420572927,0.34633342223233193,0.13665843754362303,0.5170081402240451
0,1360,0.36186858528949345,0.3468085512028078,0.13550712715533303,0.5176843216418592
0,1370,0.36344581585411145,0.3482032069779583,0.13489836431409233,0.5168984287079494
0,1380,0.37272953616249893,0.3485274767188357,0.13404793210131638,0.5174245911798478
0,1390,0.3773789477629012,0.3477242223515971,0.13257067842090245,0.5197050992275004
0,1400,0.3610239558499421,0.34682712027549256,0.13158853821750385,0.5215843415070036
0,1410,0.36454207358368557,0.3456904826427756,0.13075484004417523,0.5235546773130492
0,1420,0.36352124620278864,0.34598347490370757,0.128911482644988,0.5251050424513044
0,1430,0.3520032114487718,0.34673906815877364,0.12921027384107006,0.5240506580001564
0,1440,0.3605057831450744,0.34645434204620773,0.1283848425251719,0.5251608154286204
0,1450,0.35966676624074023,0.3460869258068222,0.12776541015782028,0.5261476640353575
0,1460,0.34861628292610464,0.34755096409676867,0.12625952594638404,0.5261895099568473
0,1470,0.3440177372845558,0.34487432842455307,0.12503255929531282,0.5300931122801341
0,1480,0.33455815726833604,0.34499157720214757,0.12523786698272898,0.5297705558151234
0,1490,0.33426930912067354,0.3441812986127595,0.12463155239829081,0.5311871489889498
0,1500,0.3371642098689836,0.3457214459147438,0.1234317038557754,0.5308468502294807
0,1510,0.3403672742167494,0.3472419304277783,0.12287970243688072,0.5298783671353411
0,1520,0.3350768102046395,0.3438190157370555,0.12167700248930705,0.5345039817736374
0,1530,0.328590119441608,0.3413857049791288,0.12086884994298541,0.5377454450778858
0,1540,0.3299448700858337,0.337498974417008,0.11953214357665012,0.542968882006342
0,1550,0.33951130414668956,0.33499954399495696,0.11919493459630648,0.5458055214087365
0,1560,0.34249032938944596,0.3335183000910059,0.11896795799672973,0.5475137419122643
0,1570,0.3422967741849614,0.3320969656436465,0.11724698798563117,0.5506560463707224
0,1580,0.3502204382834768,0.33352414656176005,0.1167072846537978,0.549768568784442
0,1590,0.35398964635695274,0.3311591530620302,0.11648878734853742,0.5523520595894325
0,1600,0.3515134143646982,0.3315530523414008,0.11599820221592075,0.5524487454426784
0,1610,0.35406725630405633,0.3315454140027387,0.115951070786659,0.5525035152106024
0,1620,0.35703071252327956,0.33192109468965353,0.11535749973419047,0.552721405576156
0,1630,0.36358509651882964,0.33198139916920943,0.11524278648907288,0.5527758143417177
0,1640,0.3600870453519608,0.3297821282600965,0.11516605612791571,0.5550518156119877
0,1650,0.3710288598346669,0.3306903204033608,0.11445955186433297,0.5548501277323062
0,1660,0.3801665660610264,0.330563537453118,0.11447622040629955,0.5549602421405824
0,1670,0.3806314533859492,0.33207141977238447,0.11396551640951244,0.5539630638181031
0,1680,0.38115965614833514,0.33217090222232143,0.11396229934101326,0.5538667984366653
0,1690,0.38294453679450075,0.33254289349502375,0.11395388593364945,0.5535032205713268
0,1700,0.3689487224015296,0.33269722218217,0.11355782464347315,0.5537449531743569
0,1710,0.3707152469504693,0.3324287842143532,0.11307018696271867,0.5545010288229282
0,1720,0.36225265089139,0.32957518422024334,0.1124813232208216,0.557943492558935
0,1730,0.3763603827926349,0.328181657247561,0.11227538718183305,0.559542955570606
0,1740,0.3778701835181118,0.3277356063705194,0.11164656655574255,0.5606178270737381
0,1750,0.38101985623502094,0.32606723085915323,0.11148475308634466,0.5624480160545021
0,1760,0.37407414225768326,0.3242749220558226,0.11033658011846038,0.565388497825717
0,1770,0.3737084278723407,0.3235255486700347,0.10916403576190026,0.567310415568065
0,1780,0.36797957702884726,0.322386556143526,0.10978192201092014,0.5678315218455539
0,1790,0.3645223915229104,0.3209510165288655,0.10865667828428859,0.570392305186846
0,1800,0.3719050906752352,0.318338893889816,0.10827367513513762,0.5733874309750464
0,1810,0.37770254624305866,0.3190569164084704,0.10768140133939662,0.5732616822521329
0,1820,0.3841440776426239,0.3198889527282856,0.1072458178715537,0.5728652294001607
0,1830,0.3935313719539546,0.32098630939847833,0.10748948548725273,0.5715242051142689
0,1840,0.3998160671018916,0.3199056718445369,0.10673407131377038,0.5733602568416927
0,1850,0.4022646534046072,0.3199978942241888,0.10611333797959933,0.5738887677962119
0,1860,0.400605563101864,0.3182523232422183,0.10567074993252057,0.5760769268252611
0,1870,0.41192341809303545,0.31873792082646346,0.10553027675393871,0.5757318024195978
0,1880,0.41366395786881616,0.31877410248692717,0.10550608773613454,0.5757198097769383
0,1890,0.4191360401603513,0.31806231941778906,0.10537420059307555,0.5765634799891354
0,1900,0.41200503664732213,0.3197315752208633,0.1055959945570367,0.5746724302221
0,1910,0.411866090261826,0.31893551768944034,0.1055444007984452,0.5755200815121144
0,1920,0.4127592078096982,0.31655316112589155,0.10477339133417932,0.5786734475399291
0,1930,0.40550455918683587,0.31772749793513705,0.10436893369191527,0.5779035683729477
0,1940,0.4014364814824698,0.31673721477982536,0.10378313051351075,0.5794796547066638
0,1950,0.40438547592557367,0.31611923662525915,0.10369709420927821,0.5801836691654626
0,1960,0.397541870332984,0.31391918752601206,0.10307114550089633,0.5830096669730916
0,1970,0.40079704648956527,0.31400613863687477,0.10245660385871568,0.5835372575044097
0,1980,0.3973229958037645,0.313208388196293,0.10188019106561165,0.5849114207380954
0,1990,0.40869038299031535,0.31341411374545547,0.10173187459705375,0.5848540116574907
0,2000,0.4096355881099132,0.3159061423971024,0.10130961117224827,0.5827842464306493
0,2010,0.41498253477230296,0.31454229209987433,0.10114128241978187,0.5843164254803438
0,2020,0.421251129262832,0.3152560815371962,0.1011014001176123,0.5836425183451914
0,2030,0.427494062244656,0.31520528772773454,0.10100994668776796,0.5837847655844975
0,2040,0.4164111480168946,0.31558228660943577,0.09943267060354195,0.5849850427870223
0,2050,0.4099359072932607,0.3164990017646359,0.09901051969949619,0.5844904785358679
0,2060,0.400458901808045,0.31476763559296644,0.09846620381108735,0.5867661605959462
0,2070,0.39385252709593616,0.3150864249657559,0.09803328613246776,0.5868802889017763
0,2080,0.4034034516978788,0.31534607341890364,0.09792356921891154,0.5867303573621848
0,2090,0.4008411464481504,0.3159642810308016,0.09745270242959644,0.586583016539602
0,2100,0.3978773116013877,0.3152636566668938,0.09744538965066588,0.5872909536824403
0,2110,0.3904243253365261,0.3149587670411457,0.0968055536854461,0.5882356792734081
0,2120,0.3985053242474293,0.3167441916182088,0.09681742486490176,0.5864383835168895
0,2130,0.39504026609520937,0.3154134342882683,0.09624769720484143,0.5883388685068903
0,2140,0.3875777618958342,0.31559133937744327,0.09635532114346539,0.5880533394790913
0,2150,0.3898600696789786,0.3130911106774024,0.09563904443758874,0.5912698448850089
0,2160,0.4005762819796085,0.3142691723395897,0.09505378746036361,0.5906770402000467
0,2170,0.39167932211939654,0.3151445516142223,0.09417151425083166,0.590683934134946
0,2180,0.39863719704879313,0.3158477672981545,0.09413106265621171,0.5900211700456337
0,2190,0.3958123233411447,0.31612927661065304,0.09418390883249095,0.589686814556856
0,2200,0.39069649785349975,0.31620360566905836,0.09402826284456751,0.5897681314863741
0,2210,0.38811732768064316,0.31560959735121813,0.0929937041333158,0.5913966985154661
0,2220,0.40366188157586047,0.3154882379733905,0.09279945363792483,0.5917123083886847
0,2230,0.3942136611265257,0.31523432057102474,0.09289660488673236,0.5918690745422429
0,2240,0.40894684991656627,0.3157727782756169,0.09251758042229434,0.5917096413020887
0,2250,0.39304457057295344,0.3128376607094112,0.09097576557293252,0.5961865737176563
0,2260,0.3991415354188983,0.31247841364911033,0.09088243052493207,0.5966391558259576
0,2270,0.4026749761177235,0.31052362932522076,0.09071494939042317,0.598761421284356
0,2280,0.3964282472874368,0.31074720704253495,0.0892741620296477,0.5999786309278173
0,2290,0.39394814842955406,0.3104190582182767,0.08829175563922669,0.6012891861424966
0,2300,0.3896206624561307,0.3099962142192198,0.08783538192483623,0.6021684038559441
0,2310,0.39283401245143246,0.31095658897111833,0.08786200205490931,0.6011814089739723
0,2320,0.3827522123105764,0.31008232908318817,0.08791505802216108,0.6020026128946507
0,2330,0.3874302086710024,0.30993640512464454,0.0878551117243203,0.602208483151035
0,2340,0.3959155649945709,0.31149481187350214,0.08786275460625116,0.6006424335202467
0,2350,0.39693864710830273,0.3130961917979078,0.08795234695266516,0.598951461249427
0,2360,0.39950987223952494,0.31232824065604525,0.08739060548351324,0.6002811538604415
0,2370,0.3916501228636233,0.3126421034477889,0.0870094533082697,0.6003484432439414
0,2380,0.3948640179764842,0.30980466795477946,0.08679687341856154,0.603398458626659
0,2390,0.39738862212272924,0.3096224721284506,0.08675860856706592,0.6036189193044834
0,2400,0.38809960820389205,0.31237164171060805,0.08711649399219015,0.6005118642972018
0,2410,0.383013799661355,0.3121722304779069,0.0866894530167205,0.6011383165053726
0,2420,0.38360363200939857,0.31139520311664914,0.08663468818205847,0.6019701087012923
0,2430,0.38316948293381486,0.31330879090900327,0.08675817731719078,0.5999330317738059
0,2440,0.39125703539285916,0.3165986343627061,0.08687306376526721,0.5965283018720267
0,2450,0.3808297447613743,0.31487564143722563,0.08640181410485014,0.5987225444579243
0,2460,0.38718352789453586,0.31379266565363667,0.08638020725848589,0.5998271270878773
0,2470,0.3843649598156359,0.31535805036348474,0.08603622315036694,0.5986057264861483
0,2480,0.3834154484607616,0.3151240428564336,0.08510584419948089,0.5997701129440856
0,2490,0.3919139647008118,0.3154114016741918,0.08525224746441804,0.5993363508613901
0,2500,0.38938171424987017,0.3147532439447719,0.08477016489901278,0.6004765911562153
0,2510,0.39162470012608686,0.3157893623064797,0.08434571732718983,0.5998649203663304
0,2520,0.3878071510475383,0.3166936417439313,0.08397688529134122,0.5993294729647275
0,2530,0.3922561084361994,0.31659986896458026,0.0839274689649766,0.599472662070443
0,2540,0.38176830112877835,0.3158480547350184,0.08359535236621846,0.6005565928987631
0,2550,0.3817962300945404,0.3162268308263742,0.08273229595005752,0.6010408732235683
0,2560,0.3830817494675288,0.3173507401653387,0.08278483437217718,0.5998644254624841
0,2570,0.38532668084400257,0.3153403010189802,0.08274279962680194,0.6019168993542179
0,2580,0.38264939250887053,0.3177813108038254,0.0829098104779715,0.5993088787182032
0,2590,0.38185538207441366,0.31782825430419837,0.08248544429895611,0.5996863013968455
0,2600,0.3728430113666346,0.31903170098251565,0.08220746352528856,0.5987608354921957
0,2610,0.38013681862335735,0.31949024112910346,0.08216407616405433,0.5983456827068423
0,2620,0.3815885339120115,0.31895420958551957,0.0821201753107512,0.5989256151037291
0,2630,0.3841276366996322,0.31925797773409875,0.08219279065106289,0.5985492316148384
0,2640,0.38468295668292357,0.31888723208608455,0.08216658974843655,0.5989461781654789
0,2650,0.3822223971680262,0.3165001132492284,0.08205391577933761,0.6014459709714339
0,2660,0.3885164244767783,0.3163672088965046,0.08198684959642338,0.601645941507072
0,2670,0.3852628056560981,0.31812104089022114,0.08122236628292354,0.6006565928268554
0,2680,0.3962086816779858,0.31845959841664684,0.08113998700835286,0.6004004145750004
0,2690,0.3930262069595092,0.3188210089318224,0.08073892873712528,0.6004400623310522
0,2700,0.3976350861892415,0.31827746077657537,0.08066644087432447,0.6010560983491002
0,2710,0.38894709295548086,0.3181795047640188,0.07984646214997755,0.6019740330860036
0,2720,0.38815345465855333,0.3186461090725219,0.07944750376362922,0.6019063871638488
0,2730,0.39828899281935937,0.3164817654336025,0.07923755372623786,0.6042806808401596
0,2740,0.395906200572473,0.3141334244050329,0.07912583491376722,0.6067407406811998
0,2750,0.40150261142327776,0.31415904954710966,0.07924013265473344,0.606600817798157
0,2760,0.39170438981060657,0.3133117775446993,0.07883938265883861,0.6078488397964622
0,2770,0.38563225065936035,0.3148260539014318,0.07854784910707736,0.6066260969914907
0,2780,0.37906724195983454,0.31457295997464224,0.07780946516781682,0.607617574857541
0,2790,0.37894386438483085,0.3158664926335219,0.07705116232339583,0.6070823450430823
0,2800,0.3697753582007273,0.3163187311969745,0.07674347497566235,0.6069377938273631
0,2810,0.3751458951724728,0.314190316094704,0.07658165088960638,0.6092280330156896
0,2820,0.3804552606495343,0.31601850095029105,0.07663843357018442,0.6073430654795247
0,2830,0.37868108278513285,0.31615955341238483,0.07666083817486562,0.6071796084127495
0,2840,0.3847473005325509,0.3171737463614435,0.0766656535635724,0.6061606000749842
0,2850,0.38906321222762325,0.3182550745146993,0.07658195862842261,0.6051629668568781
0,2860,0.3955780230493961,0.3177687856703804,0.07650194986124534,0.6057292644683744
0,2870,0.4048933627672587,0.31657020631446786,0.07636040479096172,0.6070693888945705
0,2880,0.4156837857953798,0.3173744180284428,0.07631511786808459,0.6063104641034724
0,2890,0.41317182996711477,0.3160049808844023,0.07581534814895813,0.6081796709666396
0,2900,0.4237913538240773,0.3152934284505573,0.07565789773183998,0.6090486738176027
0,2910,0.4261367838181551,0.31485922266987454,0.07565248557114268,0.6094882917589829
0,2920,0.41271551856051836,0.31258680562601127,0.0751850402450376,0.6122281541289512
0,2930,0.42473787282551206,0.3128315545557629,0.07510267528588717,0.61206577015835
0,2940,0.4239968123626556,0.3133808115840975,0.07513893118618002,0.6114802572297224
0,2950,0.4230764088843943,0.31390757377539996,0.0747225289978723,0.6113698972267276
0,2960,0.42124829695605376,0.3134009150878769,0.07470923448162287,0.6118898504305003
0,2970,0.42772573781593837,0.3140631728215588,0.07424504228064607,0.6116917848977951
0,2980,0.42358597542237963,0.3113561296534611,0.07412891340564169,0.6145149569408972
0,2990,0.42194241610979577,0.30986312955972106,0.0740584875151301,0.6160783829251489
0,3000,0.41430798789892254,0.3084869282873943,0.07360151536815276,0.6179115563444528
0,3010,0.41628710316397594,0.30969574920554105,0.07365417257734026,0.6166500782171186
0,3020,0.42004384976351594,0.30949188060925226,0.07361385264247136,0.6168942667482763
0,3030,0.4140384671023509,0.3077031404674001,0.07355905081684475,0.6187378087157551
0,3040,0.397245768353375,0.30748918972922606,0.07199882708435823,0.6205119831864156
0,3050,0.39758755288880204,0.30958868833902536,0.07211259328387341,0.6182987183771013
0,3060,0.411056926031073,0.30964609085429323,0.07201662590013576,0.6183372832455711
0,3070,0.4051128851099809,0.3071306982385788,0.07192082774979809,0.620948474011623
0,3080,0.41430892056564234,0.3079004828306446,0.07189631275402514,0.6202032044153304
0,3090,0.415948588374873,0.3068559032765317,0.07182598149818158,0.6213181152252867
0,3100,0.41223656600729763,0.30713912828126166,0.07186904504228411,0.6209918266764541
0,3110,0.41144973108776955,0.30726842928088205,0.07103695969481309,0.6216946110243049
0,3120,0.41855100770781273,0.30488641420688906,0.070853321573126,0.6242602642199849
0,3130,0.4141438496417397,0.30308092507258816,0.07035883343640409,0.6265602414910076
0,3140,0.4193374403225517,0.30435237999574977,0.07039407611557202,0.6252535438886783
0,3150,0.41587864427300536,0.30398038524552257,0.06997336605141832,0.6260462487030592
0,3160,0.4183386390060149,0.3057085580732708,0.07005253780234791,0.6242389041243813
0,3170,0.4075355322598839,0.30699069301095094,0.06937283170643019,0.6236364752826189
0,3180,0.4088308374835196,0.30597387002798093,0.06930848873783998,0.624717641234179
0,3190,0.406807642065012,0.3071694999312097,0.0692006445574166,0.6236298555113736
0,3200,0.39725311284777676,0.3077054160629609,0.06850030318849797,0.6237942807485412
0,3210,0.3891989787498274,0.30789131852232937,0.06742058222430938,0.6246880992533613
0,3220,0.38795338552151204,0.3064815770748692,0.06735398030291803,0.6261644426222128
0,3230,0.395546287883735,0.307305345902065,0.06697217283112417,0.6257224812668108
0,3240,0.39006417564120444,0.30772344469628193,0.0666576345397771,0.625618920763941
0,3250,0.3875564239785577,0.3081531282198961,0.06633469190345138,0.6255121798766526
0,3260,0.3937491305498393,0.30790427588128966,0.06628301110058055,0.6258127130181298
0,3270,0.38040706343715536,0.30537745557989016,0.06586989379525376,0.628752650624856
0,3280,0.38969993445586393,0.3047507474834848,0.0654226163038605,0.6298266362126548
0,3290,0.40249715112893425,0.3039152297996698,0.0653005158715578,0.6307842543287724
0,3300,0.40394029779795504,0.3042418121851965,0.06493570557196103,0.6308224822428425
0,3310,0.3948558253094078,0.3041492447759981,0.06498550671871363,0.6308652485052882
0,3320,0.3921883593501273,0.30429619119206563,0.06464506278171316,0.6310587460262213
0,3330,0.39290668316914035,0.3049475304401984,0.06467479748188594,0.6303776720779156
0,3340,0.39068235343096047,0.3034566877189181,0.06460995559170482,0.6319333566893771
0,3350,0.3786981649582603,0.30052840168552986,0.06452539391002851,0.6349462044044416
0,3360,0.3999690476242755,0.2989886689432992,0.06431611384668598,0.6366952172100149
0,3370,0.38638090445597545,0.29980931287243434,0.0637213489555362,0.6364693381720293
0,3380,0.3801779577681723,0.2991910431272682,0.06337478435618792,0.637434172516544
0,3390,0.381190689466936,0.30085801577608257,0.06310951016731395,0.6360324740566036
0,3400,0.37588300949072767,0.299737270919741,0.0627363579503826,0.6375263711298763
0,3410,0.3838509088294025,0.2988952809639172,0.06230195159451775,0.6388027674415652
0,3420,0.37871203542305054,0.2986899580439614,0.06197825931248043,0.6393317826435583
0,3430,0.36917035874786647,0.2992920009144259,0.061732267890711574,0.6389757311948625
